Year,State,Variable_ID,Variable,Value
2016 - 2017,Jharkhand,50,Addition Stock Finished,
2016 - 2017,Karnataka,50,Addition Stock Finished,977.0
2016 - 2017,Kerala,50,Addition Stock Finished,44.0
2016 - 2017,Ladakh,50,Addition Stock Finished,
2016 - 2017,Lakshadweep,50,Addition Stock Finished,
2016 - 2017,Madhya Pradesh,50,Addition Stock Finished,34.0
2016 - 2017,Maharashtra,50,Addition Stock Finished,1037.0
2016 - 2017,Manipur,50,Addition Stock Finished,
2016 - 2017,Meghalaya,50,Addition Stock Finished,
2016 - 2017,Mizoram,50,Addition Stock Finished,
2016 - 2017,Nagaland,50,Addition Stock Finished,
2016 - 2017,Orissa,50,Addition Stock Finished,3.0
2016 - 2017,Puducherry,50,Addition Stock Finished,3.0
2016 - 2017,Punjab,50,Addition Stock Finished,837.0
2016 - 2017,Rajasthan,50,Addition Stock Finished,225.0
2016 - 2017,Sikkim,50,Addition Stock Finished,
2016 - 2017,Tamil Nadu,50,Addition Stock Finished,3995.0
2016 - 2017,Telangana,50,Addition Stock Finished,76.0
2016 - 2017,Tripura,50,Addition Stock Finished,
2016 - 2017,Uttar Pradesh,50,Addition Stock Finished,1030.0
2016 - 2017,Uttarakhand,50,Addition Stock Finished,10.0
2016 - 2017,West Bengal,50,Addition Stock Finished,263.0
2017 - 2018,Andaman & Nicobar Islands,50,Addition Stock Finished,
2017 - 2018,Andhra Pradesh,50,Addition Stock Finished,64.0
2017 - 2018,Arunachal Pradesh,50,Addition Stock Finished,
2017 - 2018,Assam,50,Addition Stock Finished,5.0
2017 - 2018,Bihar,50,Addition Stock Finished,5.0
2017 - 2018,Chandigarh,50,Addition Stock Finished,
2017 - 2018,Chhattisgarh,50,Addition Stock Finished,7.0
2017 - 2018,Dadra & Nagar Haveli,50,Addition Stock Finished,5.0
2017 - 2018,Dadra & Nagar Haveli & Daman & Diu,50,Addition Stock Finished,
2017 - 2018,Daman & Diu,50,Addition Stock Finished,33.0
2017 - 2018,Delhi,50,Addition Stock Finished,442.0
2017 - 2018,Goa,50,Addition Stock Finished,
2017 - 2018,"Goa, Daman & Diu",50,Addition Stock Finished,
2017 - 2018,Gujarat,50,Addition Stock Finished,384.0
2017 - 2018,Haryana,50,Addition Stock Finished,510.0
2017 - 2018,Himachal Pradesh,50,Addition Stock Finished,10.0
2017 - 2018,Jammu & Kashmir,50,Addition Stock Finished,11.0
2017 - 2018,Jharkhand,50,Addition Stock Finished,
2017 - 2018,Karnataka,50,Addition Stock Finished,969.0
2017 - 2018,Kerala,50,Addition Stock Finished,57.0
2017 - 2018,Ladakh,50,Addition Stock Finished,
2017 - 2018,Lakshadweep,50,Addition Stock Finished,
2017 - 2018,Madhya Pradesh,50,Addition Stock Finished,50.0
2017 - 2018,Maharashtra,50,Addition Stock Finished,1017.0
2017 - 2018,Manipur,50,Addition Stock Finished,
2017 - 2018,Meghalaya,50,Addition Stock Finished,
2017 - 2018,Mizoram,50,Addition Stock Finished,
2017 - 2018,Nagaland,50,Addition Stock Finished,
2017 - 2018,Orissa,50,Addition Stock Finished,4.0
2017 - 2018,Puducherry,50,Addition Stock Finished,3.0
2017 - 2018,Punjab,50,Addition Stock Finished,839.0
2017 - 2018,Rajasthan,50,Addition Stock Finished,275.0
2017 - 2018,Sikkim,50,Addition Stock Finished,
2017 - 2018,Tamil Nadu,50,Addition Stock Finished,4299.0
2017 - 2018,Telangana,50,Addition Stock Finished,64.0
2017 - 2018,Tripura,50,Addition Stock Finished,
2017 - 2018,Uttar Pradesh,50,Addition Stock Finished,1191.0
2017 - 2018,Uttarakhand,50,Addition Stock Finished,8.0
2017 - 2018,West Bengal,50,Addition Stock Finished,244.0
2018 - 2019,Andaman & Nicobar Islands,50,Addition Stock Finished,
2018 - 2019,Andhra Pradesh,50,Addition Stock Finished,114.0
2018 - 2019,Arunachal Pradesh,50,Addition Stock Finished,
2018 - 2019,Assam,50,Addition Stock Finished,8.0
2018 - 2019,Bihar,50,Addition Stock Finished,5.0
2018 - 2019,Chandigarh,50,Addition Stock Finished,
2018 - 2019,Chhattisgarh,50,Addition Stock Finished,7.0
2018 - 2019,Dadra & Nagar Haveli,50,Addition Stock Finished,6.0
2018 - 2019,Dadra & Nagar Haveli & Daman & Diu,50,Addition Stock Finished,
2018 - 2019,Daman & Diu,50,Addition Stock Finished,32.0
2018 - 2019,Delhi,50,Addition Stock Finished,403.0
2018 - 2019,Goa,50,Addition Stock Finished,
2018 - 2019,"Goa, Daman & Diu",50,Addition Stock Finished,
2018 - 2019,Gujarat,50,Addition Stock Finished,383.0
2018 - 2019,Haryana,50,Addition Stock Finished,1143.0
2018 - 2019,Himachal Pradesh,50,Addition Stock Finished,10.0
2018 - 2019,Jammu & Kashmir,50,Addition Stock Finished,11.0
2018 - 2019,Jharkhand,50,Addition Stock Finished,5.0
2018 - 2019,Karnataka,50,Addition Stock Finished,956.0
2018 - 2019,Kerala,50,Addition Stock Finished,55.0
2018 - 2019,Ladakh,50,Addition Stock Finished,
2018 - 2019,Lakshadweep,50,Addition Stock Finished,
2018 - 2019,Madhya Pradesh,50,Addition Stock Finished,60.0
2018 - 2019,Maharashtra,50,Addition Stock Finished,1007.0
2018 - 2019,Manipur,50,Addition Stock Finished,
2018 - 2019,Meghalaya,50,Addition Stock Finished,
2018 - 2019,Mizoram,50,Addition Stock Finished,
2018 - 2019,Nagaland,50,Addition Stock Finished,
2018 - 2019,Orissa,50,Addition Stock Finished,5.0
2018 - 2019,Puducherry,50,Addition Stock Finished,
2018 - 2019,Punjab,50,Addition Stock Finished,815.0
2018 - 2019,Rajasthan,50,Addition Stock Finished,292.0
2018 - 2019,Sikkim,50,Addition Stock Finished,
2018 - 2019,Tamil Nadu,50,Addition Stock Finished,4595.0
2018 - 2019,Telangana,50,Addition Stock Finished,62.0
2018 - 2019,Tripura,50,Addition Stock Finished,
2018 - 2019,Uttar Pradesh,50,Addition Stock Finished,1064.0
2018 - 2019,Uttarakhand,50,Addition Stock Finished,6.0
2018 - 2019,West Bengal,50,Addition Stock Finished,285.0
2019 - 2020,Andaman & Nicobar Islands,50,Addition Stock Finished,
2019 - 2020,Andhra Pradesh,50,Addition Stock Finished,103.0
2019 - 2020,Arunachal Pradesh,50,Addition Stock Finished,
2019 - 2020,Assam,50,Addition Stock Finished,6.0
2019 - 2020,Bihar,50,Addition Stock Finished,6.0
2019 - 2020,Chandigarh,50,Addition Stock Finished,
2019 - 2020,Chhattisgarh,50,Addition Stock Finished,7.0
2019 - 2020,Dadra & Nagar Haveli,50,Addition Stock Finished,6.0
2019 - 2020,Dadra & Nagar Haveli & Daman & Diu,50,Addition Stock Finished,
2019 - 2020,Daman & Diu,50,Addition Stock Finished,32.0
2019 - 2020,Delhi,50,Addition Stock Finished,401.0
2019 - 2020,Goa,50,Addition Stock Finished,
2019 - 2020,"Goa, Daman & Diu",50,Addition Stock Finished,
2019 - 2020,Gujarat,50,Addition Stock Finished,481.0
2019 - 2020,Haryana,50,Addition Stock Finished,818.0
2019 - 2020,Himachal Pradesh,50,Addition Stock Finished,7.0
2019 - 2020,Jammu & Kashmir,50,Addition Stock Finished,11.0
2019 - 2020,Jharkhand,50,Addition Stock Finished,7.0
2019 - 2020,Karnataka,50,Addition Stock Finished,994.0
2019 - 2020,Kerala,50,Addition Stock Finished,62.0
2019 - 2020,Ladakh,50,Addition Stock Finished,
2019 - 2020,Lakshadweep,50,Addition Stock Finished,
2019 - 2020,Madhya Pradesh,50,Addition Stock Finished,64.0
2019 - 2020,Maharashtra,50,Addition Stock Finished,933.0
2019 - 2020,Manipur,50,Addition Stock Finished,
2019 - 2020,Meghalaya,50,Addition Stock Finished,
2019 - 2020,Mizoram,50,Addition Stock Finished,29.0
2019 - 2020,Nagaland,50,Addition Stock Finished,
2019 - 2020,Orissa,50,Addition Stock Finished,3.0
2019 - 2020,Puducherry,50,Addition Stock Finished,4.0
2019 - 2020,Punjab,50,Addition Stock Finished,826.0
2019 - 2020,Rajasthan,50,Addition Stock Finished,351.0
2019 - 2020,Sikkim,50,Addition Stock Finished,
2019 - 2020,Tamil Nadu,50,Addition Stock Finished,4825.0
2019 - 2020,Telangana,50,Addition Stock Finished,54.0
2019 - 2020,Tripura,50,Addition Stock Finished,
2019 - 2020,Uttar Pradesh,50,Addition Stock Finished,1190.0
2019 - 2020,Uttarakhand,50,Addition Stock Finished,7.0
2019 - 2020,West Bengal,50,Addition Stock Finished,346.0
2020 - 2021,Andaman & Nicobar Islands,50,Addition Stock Finished,
2020 - 2021,Andhra Pradesh,50,Addition Stock Finished,95.0
2020 - 2021,Arunachal Pradesh,50,Addition Stock Finished,
2020 - 2021,Assam,50,Addition Stock Finished,3.0
2020 - 2021,Bihar,50,Addition Stock Finished,4.0
2020 - 2021,Chandigarh,50,Addition Stock Finished,
2020 - 2021,Chhattisgarh,50,Addition Stock Finished,7.0
2020 - 2021,Dadra & Nagar Haveli,50,Addition Stock Finished,
2020 - 2021,Dadra & Nagar Haveli & Daman & Diu,50,Addition Stock Finished,38.0
2020 - 2021,Daman & Diu,50,Addition Stock Finished,
2020 - 2021,Delhi,50,Addition Stock Finished,395.0
2020 - 2021,Goa,50,Addition Stock Finished,
2020 - 2021,"Goa, Daman & Diu",50,Addition Stock Finished,
2020 - 2021,Gujarat,50,Addition Stock Finished,448.0
2020 - 2021,Haryana,50,Addition Stock Finished,856.0
2020 - 2021,Himachal Pradesh,50,Addition Stock Finished,6.0
2020 - 2021,Jammu & Kashmir,50,Addition Stock Finished,11.0
2020 - 2021,Jharkhand,50,Addition Stock Finished,20.0
2020 - 2021,Karnataka,50,Addition Stock Finished,975.0
2020 - 2021,Kerala,50,Addition Stock Finished,62.0
2020 - 2021,Ladakh,50,Addition Stock Finished,
2020 - 2021,Lakshadweep,50,Addition Stock Finished,
2020 - 2021,Madhya Pradesh,50,Addition Stock Finished,74.0
2020 - 2021,Maharashtra,50,Addition Stock Finished,1018.0
2020 - 2021,Manipur,50,Addition Stock Finished,
2020 - 2021,Meghalaya,50,Addition Stock Finished,
2020 - 2021,Mizoram,50,Addition Stock Finished,
2020 - 2021,Nagaland,50,Addition Stock Finished,
2020 - 2021,Orissa,50,Addition Stock Finished,3.0
2020 - 2021,Puducherry,50,Addition Stock Finished,4.0
2020 - 2021,Punjab,50,Addition Stock Finished,845.0
2020 - 2021,Rajasthan,50,Addition Stock Finished,387.0
2020 - 2021,Sikkim,50,Addition Stock Finished,
2020 - 2021,Tamil Nadu,50,Addition Stock Finished,4906.0
2020 - 2021,Telangana,50,Addition Stock Finished,56.0
2020 - 2021,Tripura,50,Addition Stock Finished,
2020 - 2021,Uttar Pradesh,50,Addition Stock Finished,1170.0
2020 - 2021,Uttarakhand,50,Addition Stock Finished,6.0
2020 - 2021,West Bengal,50,Addition Stock Finished,404.0
2021 - 2022,Andaman & Nicobar Islands,50,Addition Stock Finished,
2021 - 2022,Andhra Pradesh,50,Addition Stock Finished,86.0
2021 - 2022,Arunachal Pradesh,50,Addition Stock Finished,
2021 - 2022,Assam,50,Addition Stock Finished,4.0
2021 - 2022,Bihar,50,Addition Stock Finished,5.0
2021 - 2022,Chandigarh,50,Addition Stock Finished,
2021 - 2022,Chhattisgarh,50,Addition Stock Finished,7.0
2021 - 2022,Dadra & Nagar Haveli,50,Addition Stock Finished,
2021 - 2022,Dadra & Nagar Haveli & Daman & Diu,50,Addition Stock Finished,40.0
2021 - 2022,Daman & Diu,50,Addition Stock Finished,
2021 - 2022,Delhi,50,Addition Stock Finished,362.0
2021 - 2022,Goa,50,Addition Stock Finished,
2021 - 2022,"Goa, Daman & Diu",50,Addition Stock Finished,
2021 - 2022,Gujarat,50,Addition Stock Finished,479.0
2021 - 2022,Haryana,50,Addition Stock Finished,766.0
2021 - 2022,Himachal Pradesh,50,Addition Stock Finished,5.0
2021 - 2022,Jammu & Kashmir,50,Addition Stock Finished,15.0
2021 - 2022,Jharkhand,50,Addition Stock Finished,15.0
2021 - 2022,Karnataka,50,Addition Stock Finished,932.0
2021 - 2022,Kerala,50,Addition Stock Finished,65.0
2021 - 2022,Ladakh,50,Addition Stock Finished,
2021 - 2022,Lakshadweep,50,Addition Stock Finished,
2021 - 2022,Madhya Pradesh,50,Addition Stock Finished,64.0
2021 - 2022,Maharashtra,50,Addition Stock Finished,998.0
2021 - 2022,Manipur,50,Addition Stock Finished,
2021 - 2022,Meghalaya,50,Addition Stock Finished,
2021 - 2022,Mizoram,50,Addition Stock Finished,31.0
2021 - 2022,Nagaland,50,Addition Stock Finished,
2021 - 2022,Orissa,50,Addition Stock Finished,4.0
2021 - 2022,Puducherry,50,Addition Stock Finished,4.0
2021 - 2022,Punjab,50,Addition Stock Finished,889.0
2021 - 2022,Rajasthan,50,Addition Stock Finished,457.0
2021 - 2022,Sikkim,50,Addition Stock Finished,
2021 - 2022,Tamil Nadu,50,Addition Stock Finished,4955.0
2021 - 2022,Telangana,50,Addition Stock Finished,33.0
2021 - 2022,Tripura,50,Addition Stock Finished,
2021 - 2022,Uttar Pradesh,50,Addition Stock Finished,1538.0
2021 - 2022,Uttarakhand,50,Addition Stock Finished,7.0
2021 - 2022,West Bengal,50,Addition Stock Finished,400.0
2022 - 2023,Andaman & Nicobar Islands,50,Addition Stock Finished,
2022 - 2023,Andhra Pradesh,50,Addition Stock Finished,81.0
2022 - 2023,Arunachal Pradesh,50,Addition Stock Finished,
2022 - 2023,Assam,50,Addition Stock Finished,3.0
2022 - 2023,Bihar,50,Addition Stock Finished,4.0
2022 - 2023,Chandigarh,50,Addition Stock Finished,
2022 - 2023,Chhattisgarh,50,Addition Stock Finished,8.0
2022 - 2023,Dadra & Nagar Haveli,50,Addition Stock Finished,
2022 - 2023,Dadra & Nagar Haveli & Daman & Diu,50,Addition Stock Finished,34.0
2022 - 2023,Daman & Diu,50,Addition Stock Finished,
2022 - 2023,Delhi,50,Addition Stock Finished,371.0
2022 - 2023,Goa,50,Addition Stock Finished,
2022 - 2023,"Goa, Daman & Diu",50,Addition Stock Finished,
2022 - 2023,Gujarat,50,Addition Stock Finished,510.0
2022 - 2023,Haryana,50,Addition Stock Finished,704.0
2022 - 2023,Himachal Pradesh,50,Addition Stock Finished,8.0
2022 - 2023,Jammu & Kashmir,50,Addition Stock Finished,13.0
2022 - 2023,Jharkhand,50,Addition Stock Finished,17.0
2022 - 2023,Karnataka,50,Addition Stock Finished,967.0
2022 - 2023,Kerala,50,Addition Stock Finished,65.0
2022 - 2023,Ladakh,50,Addition Stock Finished,
2022 - 2023,Lakshadweep,50,Addition Stock Finished,
2022 - 2023,Madhya Pradesh,50,Addition Stock Finished,64.0
2022 - 2023,Maharashtra,50,Addition Stock Finished,1055.0
2022 - 2023,Manipur,50,Addition Stock Finished,
2022 - 2023,Meghalaya,50,Addition Stock Finished,
2022 - 2023,Mizoram,50,Addition Stock Finished,31.0
2022 - 2023,Nagaland,50,Addition Stock Finished,
2022 - 2023,Orissa,50,Addition Stock Finished,6.0
2022 - 2023,Puducherry,50,Addition Stock Finished,4.0
2022 - 2023,Punjab,50,Addition Stock Finished,971.0
2022 - 2023,Rajasthan,50,Addition Stock Finished,487.0
2022 - 2023,Sikkim,50,Addition Stock Finished,
2022 - 2023,Tamil Nadu,50,Addition Stock Finished,4964.0
2022 - 2023,Telangana,50,Addition Stock Finished,22.0
2022 - 2023,Tripura,50,Addition Stock Finished,
2022 - 2023,Uttar Pradesh,50,Addition Stock Finished,1662.0
2022 - 2023,Uttarakhand,50,Addition Stock Finished,7.0
2022 - 2023,West Bengal,50,Addition Stock Finished,486.0
2023 - 2024,Andaman & Nicobar Islands,50,Addition Stock Finished,
2023 - 2024,Andhra Pradesh,50,Addition Stock Finished,86.0
2023 - 2024,Arunachal Pradesh,50,Addition Stock Finished,
2023 - 2024,Assam,50,Addition Stock Finished,5.0
2023 - 2024,Bihar,50,Addition Stock Finished,7.0
2023 - 2024,Chandigarh,50,Addition Stock Finished,
2023 - 2024,Chhattisgarh,50,Addition Stock Finished,8.0
2023 - 2024,Dadra & Nagar Haveli,50,Addition Stock Finished,
2023 - 2024,Dadra & Nagar Haveli & Daman & Diu,50,Addition Stock Finished,32.0
2023 - 2024,Daman & Diu,50,Addition Stock Finished,
2023 - 2024,Delhi,50,Addition Stock Finished,309.0
2023 - 2024,Goa,50,Addition Stock Finished,
2023 - 2024,"Goa, Daman & Diu",50,Addition Stock Finished,
2023 - 2024,Gujarat,50,Addition Stock Finished,579.0
2023 - 2024,Haryana,50,Addition Stock Finished,665.0
2023 - 2024,Himachal Pradesh,50,Addition Stock Finished,5.0
2023 - 2024,Jammu & Kashmir,50,Addition Stock Finished,11.0
2023 - 2024,Jharkhand,50,Addition Stock Finished,17.0
2023 - 2024,Karnataka,50,Addition Stock Finished,985.0
2023 - 2024,Kerala,50,Addition Stock Finished,66.0
2023 - 2024,Ladakh,50,Addition Stock Finished,
2023 - 2024,Lakshadweep,50,Addition Stock Finished,
2023 - 2024,Madhya Pradesh,50,Addition Stock Finished,68.0
2023 - 2024,Maharashtra,50,Addition Stock Finished,950.0
2023 - 2024,Manipur,50,Addition Stock Finished,
2023 - 2024,Meghalaya,50,Addition Stock Finished,
2023 - 2024,Mizoram,50,Addition Stock Finished,31.0
2023 - 2024,Nagaland,50,Addition Stock Finished,
2023 - 2024,Orissa,50,Addition Stock Finished,
2023 - 2024,Puducherry,50,Addition Stock Finished,4.0
2023 - 2024,Punjab,50,Addition Stock Finished,974.0
2023 - 2024,Rajasthan,50,Addition Stock Finished,537.0
2023 - 2024,Sikkim,50,Addition Stock Finished,
2023 - 2024,Tamil Nadu,50,Addition Stock Finished,5085.0
2023 - 2024,Telangana,50,Addition Stock Finished,25.0
2023 - 2024,Tripura,50,Addition Stock Finished,
2023 - 2024,Uttar Pradesh,50,Addition Stock Finished,1917.0
2023 - 2024,Uttarakhand,50,Addition Stock Finished,7.0
2023 - 2024,West Bengal,50,Addition Stock Finished,442.0
1980 - 1981,Andaman & Nicobar Islands,55,Electricity Quantity,
1980 - 1981,Andhra Pradesh,55,Electricity Quantity,9.0
1980 - 1981,Arunachal Pradesh,55,Electricity Quantity,
1980 - 1981,Assam,55,Electricity Quantity,0.0
1980 - 1981,Bihar,55,Electricity Quantity,3.0
1980 - 1981,Chandigarh,55,Electricity Quantity,
1980 - 1981,Chhattisgarh,55,Electricity Quantity,
1980 - 1981,Dadra & Nagar Haveli,55,Electricity Quantity,
1980 - 1981,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
1980 - 1981,Daman & Diu,55,Electricity Quantity,
1980 - 1981,Delhi,55,Electricity Quantity,325.0
1980 - 1981,Goa,55,Electricity Quantity,
1980 - 1981,"Goa, Daman & Diu",55,Electricity Quantity,3.0
1980 - 1981,Gujarat,55,Electricity Quantity,156.0
1980 - 1981,Haryana,55,Electricity Quantity,7.0
1980 - 1981,Himachal Pradesh,55,Electricity Quantity,
1980 - 1981,Jammu & Kashmir,55,Electricity Quantity,
1980 - 1981,Jharkhand,55,Electricity Quantity,
1980 - 1981,Karnataka,55,Electricity Quantity,127.0
1980 - 1981,Kerala,55,Electricity Quantity,15.0
1980 - 1981,Ladakh,55,Electricity Quantity,
1980 - 1981,Lakshadweep,55,Electricity Quantity,
1980 - 1981,Madhya Pradesh,55,Electricity Quantity,16.0
1980 - 1981,Maharashtra,55,Electricity Quantity,601.0
1980 - 1981,Manipur,55,Electricity Quantity,
1980 - 1981,Meghalaya,55,Electricity Quantity,
1980 - 1981,Mizoram,55,Electricity Quantity,
1980 - 1981,Nagaland,55,Electricity Quantity,0.0
1980 - 1981,Orissa,55,Electricity Quantity,
1980 - 1981,Puducherry,55,Electricity Quantity,0.0
1980 - 1981,Punjab,55,Electricity Quantity,268.0
1980 - 1981,Rajasthan,55,Electricity Quantity,21.0
1980 - 1981,Sikkim,55,Electricity Quantity,
1980 - 1981,Tamil Nadu,55,Electricity Quantity,371.0
1980 - 1981,Telangana,55,Electricity Quantity,
1980 - 1981,Tripura,55,Electricity Quantity,
1980 - 1981,Uttar Pradesh,55,Electricity Quantity,24.0
1980 - 1981,Uttarakhand,55,Electricity Quantity,
1980 - 1981,West Bengal,55,Electricity Quantity,99.0
1981 - 1982,Andaman & Nicobar Islands,55,Electricity Quantity,
1981 - 1982,Andhra Pradesh,55,Electricity Quantity,9.0
1981 - 1982,Arunachal Pradesh,55,Electricity Quantity,
1981 - 1982,Assam,55,Electricity Quantity,0.0
1981 - 1982,Bihar,55,Electricity Quantity,5.0
1981 - 1982,Chandigarh,55,Electricity Quantity,
1981 - 1982,Chhattisgarh,55,Electricity Quantity,
1981 - 1982,Dadra & Nagar Haveli,55,Electricity Quantity,
1981 - 1982,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
1981 - 1982,Daman & Diu,55,Electricity Quantity,
1981 - 1982,Delhi,55,Electricity Quantity,281.0
1981 - 1982,Goa,55,Electricity Quantity,
1981 - 1982,"Goa, Daman & Diu",55,Electricity Quantity,3.0
1981 - 1982,Gujarat,55,Electricity Quantity,147.0
1981 - 1982,Haryana,55,Electricity Quantity,5.0
1981 - 1982,Himachal Pradesh,55,Electricity Quantity,
1981 - 1982,Jammu & Kashmir,55,Electricity Quantity,
1981 - 1982,Jharkhand,55,Electricity Quantity,
1981 - 1982,Karnataka,55,Electricity Quantity,145.0
1981 - 1982,Kerala,55,Electricity Quantity,18.0
1981 - 1982,Ladakh,55,Electricity Quantity,
1981 - 1982,Lakshadweep,55,Electricity Quantity,
1981 - 1982,Madhya Pradesh,55,Electricity Quantity,18.0
1981 - 1982,Maharashtra,55,Electricity Quantity,602.0
1981 - 1982,Manipur,55,Electricity Quantity,
1981 - 1982,Meghalaya,55,Electricity Quantity,
1981 - 1982,Mizoram,55,Electricity Quantity,
1981 - 1982,Nagaland,55,Electricity Quantity,0.0
1981 - 1982,Orissa,55,Electricity Quantity,
1981 - 1982,Puducherry,55,Electricity Quantity,0.0
1981 - 1982,Punjab,55,Electricity Quantity,277.0
1981 - 1982,Rajasthan,55,Electricity Quantity,15.0
1981 - 1982,Sikkim,55,Electricity Quantity,
1981 - 1982,Tamil Nadu,55,Electricity Quantity,366.0
1981 - 1982,Telangana,55,Electricity Quantity,
1981 - 1982,Tripura,55,Electricity Quantity,
1981 - 1982,Uttar Pradesh,55,Electricity Quantity,30.0
1981 - 1982,Uttarakhand,55,Electricity Quantity,
1981 - 1982,West Bengal,55,Electricity Quantity,106.0
1982 - 1983,Andaman & Nicobar Islands,55,Electricity Quantity,
1982 - 1983,Andhra Pradesh,55,Electricity Quantity,5.0
1982 - 1983,Arunachal Pradesh,55,Electricity Quantity,
1982 - 1983,Assam,55,Electricity Quantity,0.0
1982 - 1983,Bihar,55,Electricity Quantity,3.0
1982 - 1983,Chandigarh,55,Electricity Quantity,
1982 - 1983,Chhattisgarh,55,Electricity Quantity,
1982 - 1983,Dadra & Nagar Haveli,55,Electricity Quantity,
1982 - 1983,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
1982 - 1983,Daman & Diu,55,Electricity Quantity,
1982 - 1983,Delhi,55,Electricity Quantity,266.0
1982 - 1983,Goa,55,Electricity Quantity,
1982 - 1983,"Goa, Daman & Diu",55,Electricity Quantity,4.0
1982 - 1983,Gujarat,55,Electricity Quantity,114.0
1982 - 1983,Haryana,55,Electricity Quantity,3.0
1982 - 1983,Himachal Pradesh,55,Electricity Quantity,
1982 - 1983,Jammu & Kashmir,55,Electricity Quantity,
1982 - 1983,Jharkhand,55,Electricity Quantity,
1982 - 1983,Karnataka,55,Electricity Quantity,118.0
1982 - 1983,Kerala,55,Electricity Quantity,18.0
1982 - 1983,Ladakh,55,Electricity Quantity,
1982 - 1983,Lakshadweep,55,Electricity Quantity,
1982 - 1983,Madhya Pradesh,55,Electricity Quantity,16.0
1982 - 1983,Maharashtra,55,Electricity Quantity,466.0
1982 - 1983,Manipur,55,Electricity Quantity,
1982 - 1983,Meghalaya,55,Electricity Quantity,
1982 - 1983,Mizoram,55,Electricity Quantity,
1982 - 1983,Nagaland,55,Electricity Quantity,0.0
1982 - 1983,Orissa,55,Electricity Quantity,
1982 - 1983,Puducherry,55,Electricity Quantity,0.0
1982 - 1983,Punjab,55,Electricity Quantity,210.0
1982 - 1983,Rajasthan,55,Electricity Quantity,18.0
1982 - 1983,Sikkim,55,Electricity Quantity,
1982 - 1983,Tamil Nadu,55,Electricity Quantity,384.0
1982 - 1983,Telangana,55,Electricity Quantity,
1982 - 1983,Tripura,55,Electricity Quantity,
1982 - 1983,Uttar Pradesh,55,Electricity Quantity,35.0
1982 - 1983,Uttarakhand,55,Electricity Quantity,
1982 - 1983,West Bengal,55,Electricity Quantity,82.0
1983 - 1984,Andaman & Nicobar Islands,55,Electricity Quantity,
1983 - 1984,Andhra Pradesh,55,Electricity Quantity,13.0
1983 - 1984,Arunachal Pradesh,55,Electricity Quantity,
1983 - 1984,Assam,55,Electricity Quantity,0.0
1983 - 1984,Bihar,55,Electricity Quantity,0.0
1983 - 1984,Chandigarh,55,Electricity Quantity,
1983 - 1984,Chhattisgarh,55,Electricity Quantity,
1983 - 1984,Dadra & Nagar Haveli,55,Electricity Quantity,
1983 - 1984,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
1983 - 1984,Daman & Diu,55,Electricity Quantity,
1983 - 1984,Delhi,55,Electricity Quantity,344.0
1983 - 1984,Goa,55,Electricity Quantity,
1983 - 1984,"Goa, Daman & Diu",55,Electricity Quantity,4.0
1983 - 1984,Gujarat,55,Electricity Quantity,113.0
1983 - 1984,Haryana,55,Electricity Quantity,3.0
1983 - 1984,Himachal Pradesh,55,Electricity Quantity,
1983 - 1984,Jammu & Kashmir,55,Electricity Quantity,
1983 - 1984,Jharkhand,55,Electricity Quantity,
1983 - 1984,Karnataka,55,Electricity Quantity,109.0
1983 - 1984,Kerala,55,Electricity Quantity,17.0
1983 - 1984,Ladakh,55,Electricity Quantity,
1983 - 1984,Lakshadweep,55,Electricity Quantity,
1983 - 1984,Madhya Pradesh,55,Electricity Quantity,21.0
1983 - 1984,Maharashtra,55,Electricity Quantity,441.0
1983 - 1984,Manipur,55,Electricity Quantity,
1983 - 1984,Meghalaya,55,Electricity Quantity,
1983 - 1984,Mizoram,55,Electricity Quantity,
1983 - 1984,Nagaland,55,Electricity Quantity,0.0
1983 - 1984,Orissa,55,Electricity Quantity,3.0
1983 - 1984,Puducherry,55,Electricity Quantity,0.0
1983 - 1984,Punjab,55,Electricity Quantity,253.0
1983 - 1984,Rajasthan,55,Electricity Quantity,13.0
1983 - 1984,Sikkim,55,Electricity Quantity,
1983 - 1984,Tamil Nadu,55,Electricity Quantity,357.0
1983 - 1984,Telangana,55,Electricity Quantity,
1983 - 1984,Tripura,55,Electricity Quantity,
1983 - 1984,Uttar Pradesh,55,Electricity Quantity,50.0
1983 - 1984,Uttarakhand,55,Electricity Quantity,
1983 - 1984,West Bengal,55,Electricity Quantity,73.0
1984 - 1985,Andaman & Nicobar Islands,55,Electricity Quantity,
1984 - 1985,Andhra Pradesh,55,Electricity Quantity,6.0
1984 - 1985,Arunachal Pradesh,55,Electricity Quantity,
1984 - 1985,Assam,55,Electricity Quantity,0.0
1984 - 1985,Bihar,55,Electricity Quantity,3.0
1984 - 1985,Chandigarh,55,Electricity Quantity,
1984 - 1985,Chhattisgarh,55,Electricity Quantity,
1984 - 1985,Dadra & Nagar Haveli,55,Electricity Quantity,
1984 - 1985,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
1984 - 1985,Daman & Diu,55,Electricity Quantity,
1984 - 1985,Delhi,55,Electricity Quantity,323.0
1984 - 1985,Goa,55,Electricity Quantity,
